Time,cellID,x,y
369.1,0,520.654,-11.518
369.2,0,520.795,-11.6693
369.3,0,521.028,-11.6645
369.4,0,521.114,-11.4008
369.5,0,521.351,-11.4467
369.6,0,521.536,-11.3623
369.7,0,521.702,-11.5438
369.8,0,521.719,-11.7753
369.9,0,521.969,-11.7764
370,0,522.06,-11.5093
370.1,0,522.249,-11.7515
370.2,0,522.45,-11.6017
370.3,0,522.427,-11.9246
370.4,0,522.651,-11.9966
370.5,0,522.868,-11.9456
370.6,0,522.869,-12.2264
370.7,0,523.076,-11.953
370.8,0,523.294,-12.0432
370.9,0,523.342,-11.7713
371,0,523.571,-11.9698
371.1,0,523.695,-12.1409
371.2,0,523.691,-12.3637
371.3,0,523.887,-12.0614
371.4,0,524.077,-11.9854
371.5,0,524.14,-12.293
371.6,0,524.287,-12.4324
371.7,0,524.305,-12.0689
371.8,0,524.473,-12.3917
371.9,0,524.699,-12.2455
372,0,524.872,-12.3993
372.1,0,524.99,-12.1392
372.2,0,525.069,-11.9507
372.3,0,525.279,-11.8864
372.4,0,525.466,-12.0599
372.5,0,525.66,-11.9259
372.6,0,525.731,-11.707
372.7,0,525.941,-11.6501
372.8,0,526.09,-11.514
372.9,0,526.128,-11.2988
373,0,526.262,-11.1457
373.1,0,526.482,-11.1129
373.2,0,526.682,-11.0834
373.3,0,526.689,-10.825
373.4,0,526.809,-10.6616
373.5,0,526.895,-11.0137
373.6,0,526.871,-11.2241
373.7,0,526.916,-10.8289
373.8,0,527.038,-10.6619
373.9,0,527.288,-10.7018
374,0,527.473,-10.815
374.1,0,527.529,-10.5237
374.2,0,527.773,-10.668
374.3,0,527.679,-10.9486
374.4,0,527.682,-10.5487
374.5,0,527.695,-10.349
374.6,0,527.878,-10.2146
374.7,0,527.921,-10.5733
374.8,0,528.156,-10.3499
374.9,0,528.181,-10.6702
375,0,528.443,-10.5707
375.1,0,528.643,-10.5699
375.2,0,528.78,-10.7544
375.3,0,528.898,-10.9197
375.4,0,529.013,-10.6046
375.5,0,529.091,-10.4183
375.6,0,529.334,-10.428
375.7,0,529.284,-10.7508
375.8,0,529.541,-10.777
375.9,0,529.747,-10.7775
376,0,529.946,-10.7993
376.1,0,529.889,-10.4902
376.2,0,529.961,-10.3019
376.3,0,530.23,-10.4342
376.4,0,530.3,-10.6693
376.5,0,530.251,-10.2869
376.6,0,530.527,-10.4994
376.7,0,530.475,-10.7591
376.8,0,530.712,-10.8248
376.9,0,530.916,-10.6828
377,0,530.885,-11.0047
377.1,0,530.986,-11.181
377.2,0,531.034,-10.8031
377.3,0,531.183,-11.1398
377.4,0,531.389,-11.1989
377.5,0,531.58,-11.0442
377.6,0,531.641,-10.8226
377.7,0,531.865,-11.0275
377.8,0,531.775,-10.6878
377.9,0,532.017,-10.6117
378,0,532.197,-10.5214
378.1,0,532.393,-10.6711
378.2,0,532.587,-10.5561
378.3,0,532.549,-10.8776
378.4,0,532.727,-10.5541
378.5,0,532.912,-10.4642
378.6,0,532.85,-10.8185
378.7,0,532.959,-10.9951
378.8,0,533.079,-11.1576
378.9,0,533.317,-10.9985
379,0,533.455,-10.8374
379.1,0,533.482,-10.6185
379.2,0,533.743,-10.7603
379.3,0,533.855,-10.9579
379.4,0,533.981,-11.1139
379.5,0,534.159,-10.8633
379.6,0,534.372,-10.8642
379.7,0,534.336,-11.177
379.8,0,534.615,-11.0929
379.9,0,534.815,-11.0697
380,0,535.012,-11.0381
380.1,0,535.034,-10.7762
380.2,0,535.226,-11.0579
380.3,0,535.215,-11.287
380.4,0,535.463,-11.06
380.5,0,535.671,-11.1369
380.6,0,535.641,-10.8337
380.7,0,535.896,-11.0435
380.8,0,536.093,-11.0843
380.9,0,536.103,-10.7778
381,0,536.266,-10.646
381.1,0,536.499,-10.71
381.2,0,536.448,-11.0098
381.3,0,536.485,-11.2064
381.4,0,536.482,-11.4076
381.5,0,536.596,-11.5832
381.6,0,536.627,-11.1999
381.7,0,536.66,-11.0023
381.8,0,536.89,-10.9334
381.9,0,537.107,-10.9746
382,0,537.069,-11.2729
382.1,0,537.068,-11.4744
382.2,0,537.157,-11.6591
382.3,0,537.358,-11.7529
382.4,0,537.554,-11.566
382.5,0,537.736,-11.7318
382.6,0,537.945,-11.6876
382.7,0,537.932,-11.4013
382.8,0,538.201,-11.5235
382.9,0,538.378,-11.6322
383,0,538.537,-11.7579
383.1,0,538.744,-11.6283
383.2,0,538.913,-11.5145
383.3,0,538.859,-11.8587
383.4,0,538.94,-12.0447
383.5,0,539.15,-11.7716
383.6,0,539.356,-11.7393
383.7,0,539.285,-12.0689
383.8,0,539.431,-12.2263
383.9,0,539.533,-12.3986
384,0,539.739,-12.1587
384.1,0,539.848,-11.982
384.2,0,540.038,-12.2164
384.3,0,540.194,-11.9845
384.4,0,540.227,-11.7664
384.5,0,540.486,-11.8981
384.6,0,540.679,-11.8164
384.7,0,540.644,-11.5457
384.8,0,540.922,-11.6731
384.9,0,541.121,-11.6343
385,0,541.268,-11.4741
385.1,0,541.451,-11.3896
385.2,0,541.624,-11.5833
385.3,0,541.767,-11.7268
385.4,0,541.938,-11.8324
385.5,0,542.034,-11.535
385.6,0,542.164,-11.3826
385.7,0,542.375,-11.3376
385.8,0,542.574,-11.3025
385.9,0,542.776,-11.3565
386,0,542.976,-11.3402
386.1,0,542.895,-11.0431
386.2,0,542.95,-10.8492
386.3,0,543.218,-11.0301
386.4,0,543.285,-10.7511
386.5,0,543.476,-11.0078
386.6,0,543.612,-11.1561
386.7,0,543.835,-11.1424
386.8,0,543.958,-10.922
386.9,0,544.183,-10.965
387,0,544.271,-11.2074
387.1,0,544.424,-11.3378
387.2,0,544.352,-11.5683
387.3,0,544.617,-11.6086
387.4,0,544.579,-11.8577
387.5,0,544.656,-11.4742
387.6,0,544.755,-11.8395
387.7,0,545.001,-11.6717
387.8,0,545.202,-11.6546
387.9,0,545.36,-11.823
388,0,545.572,-11.7385
388.1,0,545.767,-11.6909
388.2,0,545.747,-12.0002
388.3,0,545.883,-11.6513
388.4,0,545.84,-12.0352
388.5,0,545.929,-11.6501
388.6,0,546.178,-11.6357
388.7,0,546.379,-11.7308
388.8,0,546.355,-11.4207
388.9,0,546.589,-11.6703
389,0,546.519,-11.3198
389.1,0,546.813,-11.4053
389.2,0,546.819,-11.1295
389.3,0,546.852,-10.9308
389.4,0,547.025,-11.2556
389.5,0,547.086,-10.9078
389.6,0,547.179,-11.2664
389.7,0,547.183,-11.473
389.8,0,547.457,-11.2976
389.9,0,547.487,-11.0513
390,0,547.479,-10.8439
390.1,0,547.703,-11.1282
390.2,0,547.773,-10.8055
390.3,0,547.804,-11.1813
390.4,0,547.932,-10.8277
390.5,0,547.966,-11.2008
390.6,0,548.152,-10.895
390.7,0,548.182,-10.6827
390.8,0,548.234,-11.0643
390.9,0,548.299,-10.6833
391,0,548.52,-10.9398
391.1,0,548.702,-11.0245
391.2,0,548.877,-10.8349
391.3,0,548.835,-10.5862
391.4,0,548.844,-10.984
391.5,0,549.129,-10.9476
391.6,0,549.046,-11.2262
391.7,0,549.292,-10.9617
391.8,0,549.448,-10.8366
391.9,0,549.381,-10.5968
392,0,549.668,-10.7673
392.1,0,549.798,-10.9405
392.2,0,550.018,-10.8272
392.3,0,550.171,-11.0073
392.4,0,550.373,-10.861
392.5,0,550.531,-11.0524
392.6,0,550.746,-10.9996
392.7,0,550.8,-10.7417
392.8,0,550.822,-11.1186
392.9,0,551.055,-11.1752
393,0,551.254,-11.2177
393.1,0,551.454,-11.2436
393.2,0,551.551,-11.4525
393.3,0,551.775,-11.299
393.4,0,551.952,-11.2009
393.5,0,552.16,-11.223
393.6,0,552.286,-11.4277
393.7,0,552.274,-11.0684
393.8,0,552.552,-11.1894
393.9,0,552.534,-10.8929
394,0,552.801,-11.0498
394.1,0,552.72,-10.7301
394.2,0,552.792,-11.1196
394.3,0,553.035,-10.8908
394.4,0,553.243,-10.8987
394.5,0,553.337,-10.681
394.6,0,553.539,-10.6189
394.7,0,553.603,-10.4069
394.8,0,553.811,-10.3426
394.9,0,553.851,-10.665
395,0,553.823,-10.2746
395.1,0,553.962,-10.6376
395.2,0,554.161,-10.7211
395.3,0,554.379,-10.6547
395.4,0,554.578,-10.6459
395.5,0,554.6,-10.9241
395.6,0,554.857,-10.8677
395.7,0,554.988,-10.6627
395.8,0,555.166,-10.8848
395.9,0,555.371,-10.9113
396,0,555.389,-11.162
396.1,0,555.514,-10.818
396.2,0,555.743,-10.8023
396.3,0,555.915,-10.9741
396.4,0,556.122,-10.8824
396.5,0,556.299,-11.0172
396.6,0,556.506,-11.0011
396.7,0,556.682,-11.111
396.8,0,556.84,-11.2377
396.9,0,556.789,-11.4807
397,0,557.019,-11.5596
397.1,0,557.206,-11.3631
397.2,0,557.414,-11.3663
397.3,0,557.58,-11.2398
397.4,0,557.628,-11.0196
397.5,0,557.829,-11.2802
397.6,0,557.848,-10.9408
397.7,0,558.114,-11.0353
397.8,0,558.181,-10.7858
397.9,0,558.297,-10.623
398,0,558.352,-10.4266
398.1,0,558.36,-10.2229
398.2,0,558.487,-10.0574
398.3,0,558.646,-10.3637
398.4,0,558.877,-10.2899
398.5,0,558.816,-10.5877
398.6,0,558.84,-10.1908
398.7,0,559.124,-10.2441
398.8,0,559.057,-9.96107
398.9,0,559.208,-9.8082
399,0,559.326,-10.1385
399.1,0,559.563,-10.1159
399.2,0,559.761,-10.0521
399.3,0,559.961,-10.0426
399.4,0,560.082,-9.84733
399.5,0,560.3,-9.84138
399.6,0,560.3,-9.58233
399.7,0,560.281,-9.97657
399.8,0,560.567,-9.80116
399.9,0,560.77,-9.83251
400,0,560.854,-10.0676
400.1,0,560.881,-10.2753
400.2,0,561.045,-10.4094
400.3,0,561.217,-10.1483
400.4,0,561.305,-9.96033
400.5,0,561.251,-10.3435
400.6,0,561.393,-9.97991
400.7,0,561.646,-10.0676
400.8,0,561.826,-9.96075
400.9,0,561.922,-10.229
401,0,562.039,-10.3916
401.1,0,562.147,-10.5596
401.2,0,562.299,-10.6934
401.3,0,562.399,-10.8688
401.4,0,562.359,-11.0858
401.5,0,562.635,-11.0892
401.6,0,562.6,-10.7607
401.7,0,562.823,-11.0359
401.8,0,562.945,-10.7562
401.9,0,563.159,-10.935
402,0,563.34,-11.0193
402.1,0,563.545,-11.0227
402.2,0,563.531,-11.296
402.3,0,563.638,-10.9319
402.4,0,563.76,-11.2701
402.5,0,563.861,-11.443
402.6,0,564.061,-11.5202
402.7,0,564.105,-11.1949
402.8,0,564.213,-11.5446
402.9,0,564.296,-11.1891
403,0,564.472,-11.4823
403.1,0,564.696,-11.3786
403.2,0,564.763,-11.1408
403.3,0,565.008,-11.2369
403.4,0,564.917,-11.5325
403.5,0,565.21,-11.3874
403.6,0,565.319,-11.6186
403.7,0,565.321,-11.8381
403.8,0,565.569,-11.6141
403.9,0,565.699,-11.8597
404,0,565.682,-11.4972
404.1,0,565.898,-11.4086
404.2,0,566.12,-11.4733
404.3,0,566.112,-11.187
404.4,0,566.177,-11.5662
404.5,0,566.421,-11.5886
404.6,0,566.61,-11.4444
404.7,0,566.647,-11.7499
404.8,0,566.829,-11.8569
404.9,0,566.881,-12.0629
405,0,567.052,-11.7617
405.1,0,567.058,-11.5419
405.2,0,567.269,-11.8232
405.3,0,567.226,-12.0595
405.4,0,567.221,-12.2601
405.5,0,567.313,-11.8754
405.6,0,567.538,-11.8143
405.7,0,567.752,-11.868
405.8,0,567.703,-12.1632
405.9,0,567.956,-12.1947
406,0,568.017,-12.4109
406.1,0,568.266,-12.3216
406.2,0,568.311,-12.5853
406.3,0,568.523,-12.6465
406.4,0,568.686,-12.4298
406.5,0,568.896,-12.4207
406.6,0,568.982,-12.2054
406.7,0,569.171,-12.1195
406.8,0,569.342,-12.0153
406.9,0,569.544,-12.1565
407,0,569.743,-12.1844
407.1,0,569.791,-12.4275
407.2,0,570.025,-12.2405
407.3,0,570.171,-12.4537
407.4,0,570.343,-12.2322
407.5,0,570.4,-12.021
407.6,0,570.628,-12.2282
407.7,0,570.813,-12.0714
407.8,0,570.967,-11.9393
407.9,0,570.942,-12.2908
408,0,571.073,-11.9328
408.1,0,571.321,-12.053
408.2,0,571.414,-11.8113
408.3,0,571.597,-12.0577
408.4,0,571.772,-12.155
408.5,0,571.887,-11.8806
408.6,0,572.089,-11.8229
408.7,0,572.102,-11.5847
408.8,0,572.305,-11.8627
408.9,0,572.229,-12.1014
409,0,572.298,-11.7096
409.1,0,572.278,-11.5069
409.2,0,572.353,-11.8969
409.3,0,572.519,-12.0315
409.4,0,572.456,-12.2544
409.5,0,572.69,-12.3423
409.6,0,572.629,-11.9802
409.7,0,572.914,-12.0043
409.8,0,573.048,-11.8377
409.9,0,573.048,-12.1917
410,0,573.29,-12.2301
410.1,0,573.442,-12.3636
410.2,0,573.614,-12.1422
410.3,0,573.773,-12.3717
410.4,0,573.886,-12.0847
410.5,0,573.937,-12.4379
410.6,0,573.926,-12.6442
410.7,0,574.189,-12.419
410.8,0,574.398,-12.4649
410.9,0,574.442,-12.7267
411,0,574.445,-12.3433
411.1,0,574.441,-12.7416
411.2,0,574.58,-12.3782
411.3,0,574.816,-12.5646
411.4,0,574.997,-12.6502
411.5,0,575.204,-12.5942
411.6,0,575.311,-12.3825
411.7,0,575.539,-12.4112
411.8,0,575.593,-12.6843
411.9,0,575.766,-12.7977
412,0,575.949,-12.8843
412.1,0,576.158,-12.7808
412.2,0,576.355,-12.7425
412.3,0,576.376,-13.0364
412.4,0,576.616,-13.0516
412.5,0,576.648,-13.2888
412.6,0,576.904,-13.2296
412.7,0,577.059,-13.3786
412.8,0,577.212,-13.1423
412.9,0,577.382,-13.0365
413,0,577.556,-12.938
413.1,0,577.539,-13.2815
413.2,0,577.796,-13.2903
413.3,0,577.778,-13.5454
413.4,0,577.973,-13.6523
413.5,0,578.123,-13.3844
413.6,0,578.349,-13.4563
413.7,0,578.309,-13.7484
413.8,0,578.434,-13.3878
413.9,0,578.638,-13.6382
414,0,578.733,-13.8242
414.1,0,578.861,-13.9778
414.2,0,579.092,-13.9616
414.3,0,579.291,-13.9847
414.4,0,579.482,-14.0476
414.5,0,579.598,-13.8102
414.6,0,579.825,-13.8423
414.7,0,579.763,-14.1527
414.8,0,579.764,-14.3533
414.9,0,579.97,-14.0395
415,0,580.17,-13.9809
415.1,0,580.35,-13.8938
415.2,0,580.27,-14.2371
415.3,0,580.554,-14.0493
415.4,0,580.687,-14.2724
415.5,0,580.885,-14.329
415.6,0,581.032,-14.4715
415.7,0,581.189,-14.5948
415.8,0,581.388,-14.4199
415.9,0,581.387,-14.7435
416,0,581.642,-14.5583
416.1,0,581.818,-14.4601
416.2,0,581.986,-14.6546
416.3,0,582.101,-14.8274
416.4,0,582.302,-14.6178
416.5,0,582.467,-14.8207
416.6,0,582.44,-15.0625
416.7,0,582.622,-15.1868
416.8,0,582.816,-14.9645
416.9,0,582.988,-15.1647
417,0,582.93,-14.8157
417.1,0,583.214,-14.8556
417.2,0,583.377,-15.024
417.3,0,583.547,-14.8197
417.4,0,583.614,-14.6129
417.5,0,583.766,-14.4786
417.6,0,583.87,-14.798
417.7,0,583.923,-14.437
417.8,0,583.952,-14.8228
417.9,0,584.188,-14.5719
418,0,584.246,-14.3599
418.1,0,584.498,-14.4348
418.2,0,584.696,-14.4748
418.3,0,584.653,-14.7576
418.4,0,584.808,-14.415
418.5,0,584.925,-14.253
418.6,0,585.166,-14.3059
418.7,0,585.257,-14.0839
418.8,0,585.29,-14.4451
418.9,0,585.494,-14.1652
419,0,585.712,-14.2731
419.1,0,585.624,-14.5575
419.2,0,585.632,-14.7574
419.3,0,585.914,-14.7482
419.4,0,586.095,-14.8352
419.5,0,586.236,-14.9842
419.6,0,586.283,-15.1944
419.7,0,586.425,-14.8658
419.8,0,586.65,-14.8555
419.9,0,586.697,-14.6216
420,0,586.737,-14.4226
420.1,0,587.008,-14.5197
420.2,0,587.196,-14.4358
420.3,0,587.265,-14.7142
420.4,0,587.398,-14.8649
420.5,0,587.626,-14.8586
420.6,0,587.829,-14.8479
420.7,0,587.816,-14.5563
420.8,0,587.864,-14.9421
420.9,0,588.006,-14.597
421,0,588.246,-14.6292
421.1,0,588.177,-14.3475
421.2,0,588.222,-14.1521
421.3,0,588.37,-14.0008
421.4,0,588.577,-14.2287
421.5,0,588.648,-13.9258
421.6,0,588.878,-13.9107
421.7,0,588.937,-13.6863
421.8,0,589.176,-13.8511
421.9,0,589.292,-14.0358
422,0,589.373,-14.2243
422.1,0,589.37,-13.8419
422.2,0,589.577,-13.739
422.3,0,589.802,-13.8266
422.4,0,589.989,-13.9076
422.5,0,590.186,-13.8106
422.6,0,590.185,-13.5492
422.7,0,590.452,-13.6266
422.8,0,590.388,-13.3344
422.9,0,590.675,-13.4572
423,0,590.863,-13.3641
423.1,0,590.868,-13.1099
423.2,0,591.084,-13.3704
423.3,0,591.197,-13.5417
423.4,0,591.365,-13.2782
423.5,0,591.48,-13.5706
423.6,0,591.714,-13.5282
423.7,0,591.889,-13.395
423.8,0,592.011,-13.646
423.9,0,592.149,-13.3607
424,0,592.253,-13.6774
424.1,0,592.423,-13.4013
424.2,0,592.487,-13.7315
424.3,0,592.519,-13.3536
424.4,0,592.526,-13.1518
424.5,0,592.754,-13.0703
424.6,0,592.791,-13.4072
424.7,0,592.798,-13.0185
424.8,0,593.008,-13.3155
424.9,0,593.226,-13.1854
425,0,593.418,-13.1285
425.1,0,593.401,-12.8655
425.2,0,593.486,-12.6831
425.3,0,593.731,-12.8783
425.4,0,593.671,-12.5462
425.5,0,593.914,-12.4869
425.6,0,594.121,-12.6103
425.7,0,594.306,-12.4851
425.8,0,594.268,-12.2244
425.9,0,594.516,-12.4601
426,0,594.691,-12.5571
426.1,0,594.629,-12.2106
426.2,0,594.913,-12.2453
426.3,0,595.099,-12.3645
426.4,0,595.104,-12.6149
426.5,0,595.257,-12.2856
426.6,0,595.45,-12.2059
426.7,0,595.459,-12.5435
426.8,0,595.704,-12.5658
426.9,0,595.717,-12.2458
427,0,595.982,-12.3518
427.1,0,596.155,-12.4709
427.2,0,596.284,-12.2256
427.3,0,596.471,-12.4421
427.4,0,596.682,-12.4298
427.5,0,596.853,-12.5474
427.6,0,596.773,-12.8039
427.7,0,597.067,-12.6614
427.8,0,597.215,-12.8461
427.9,0,597.381,-12.6217
428,0,597.598,-12.6591
428.1,0,597.693,-12.4371
428.2,0,597.812,-12.7497
428.3,0,597.981,-12.4785
428.4,0,598.146,-12.7204
428.5,0,598.334,-12.7946
428.6,0,598.275,-13.0486
428.7,0,598.475,-12.7354
428.8,0,598.703,-12.7718
428.9,0,598.889,-12.8756
429,0,599.047,-12.6838
429.1,0,599.122,-12.9919
429.2,0,599.3,-13.0983
429.3,0,599.371,-13.2957
429.4,0,599.574,-13.0463
429.5,0,599.766,-12.9839
429.6,0,599.899,-13.2204
429.7,0,599.93,-13.4353
429.8,0,600.194,-13.363
429.9,0,600.287,-13.586
430,0,600.429,-13.2922
430.1,0,600.602,-13.1863
430.2,0,600.744,-13.4462
430.3,0,600.81,-13.1142
430.4,0,601.018,-13.361
430.5,0,601.149,-13.0992
430.6,0,601.148,-12.8775
430.7,0,601.412,-12.8909
430.8,0,601.576,-13.0695
430.9,0,601.669,-12.7793
431,0,601.824,-13.0688
431.1,0,602.029,-12.8825
431.2,0,602.053,-13.1978
431.3,0,602.222,-12.8892
431.4,0,602.184,-13.2597
431.5,0,602.465,-13.0875
431.6,0,602.667,-13.0968
431.7,0,602.581,-12.8021
431.8,0,602.87,-12.9608
431.9,0,602.817,-12.6445
432,0,602.9,-12.4599
432.1,0,603.152,-12.4586
432.2,0,603.347,-12.5695
432.3,0,603.518,-12.6787
432.4,0,603.633,-12.4144
432.5,0,603.622,-12.1929
432.6,0,603.792,-12.5244
432.7,0,604.022,-12.5129
432.8,0,603.932,-12.1909
432.9,0,604.209,-12.4005
433,0,604.381,-12.5041
433.1,0,604.577,-12.3632
433.2,0,604.636,-12.1373
433.3,0,604.688,-12.5047
433.4,0,604.951,-12.3689
433.5,0,605.15,-12.3486
433.6,0,605.216,-12.1098
433.7,0,605.345,-11.956
433.8,0,605.315,-12.3334
433.9,0,605.576,-12.1072
434,0,605.618,-12.4187
434.1,0,605.757,-12.5668
434.2,0,605.897,-12.7095
434.3,0,605.959,-12.9065
434.4,0,606.113,-13.042
434.5,0,606.152,-13.248
434.6,0,606.339,-13.3565
434.7,0,606.481,-13.0813
434.8,0,606.599,-12.9182
434.9,0,606.741,-13.2146
435,0,606.94,-13.0069
435.1,0,607.102,-13.2167
435.2,0,607.086,-13.454
435.3,0,607.253,-13.1239
435.4,0,607.253,-13.4947
435.5,0,607.426,-13.6258
435.6,0,607.657,-13.5966
435.7,0,607.858,-13.6041
435.8,0,607.831,-13.3054
435.9,0,608.069,-13.5483
436,0,608.238,-13.3436
436.1,0,608.374,-13.5976
436.2,0,608.336,-13.8282
436.3,0,608.595,-13.6006
436.4,0,608.805,-13.6553
436.5,0,608.876,-13.4053
436.6,0,609.081,-13.6338
436.7,0,609.202,-13.3695
436.8,0,609.423,-13.5187
436.9,0,609.605,-13.6038
437,0,609.81,-13.6006
437.1,0,610.01,-13.6075
437.2,0,609.96,-13.3056
437.3,0,610.241,-13.4435
437.4,0,610.41,-13.564
437.5,0,610.443,-13.7935
437.6,0,610.65,-13.5329
437.7,0,610.847,-13.6985
437.8,0,611.044,-13.7375
437.9,0,611.132,-13.9484
438,0,611.091,-13.5704
438.1,0,611.38,-13.6222
438.2,0,611.561,-13.5281
438.3,0,611.483,-13.2652
438.4,0,611.677,-13.1399
438.5,0,611.752,-12.9506
438.6,0,612,-12.9851
438.7,0,611.946,-13.2997
438.8,0,612.145,-13.4114
438.9,0,612.299,-13.143
439,0,612.35,-13.4814
439.1,0,612.396,-13.6773
439.2,0,612.666,-13.5988
439.3,0,612.594,-13.8918
439.4,0,612.864,-13.6831
439.5,0,613.065,-13.6604
439.6,0,613.024,-13.3855
439.7,0,613.222,-13.2766
439.8,0,613.297,-13.6073
439.9,0,613.382,-13.2517
440,0,613.634,-13.3872
440.1,0,613.825,-13.4465
440.2,0,614.02,-13.4908
440.3,0,614.216,-13.5324
440.4,0,614.142,-13.2118
440.5,0,614.171,-13.6092
440.6,0,614.429,-13.3801
440.7,0,614.603,-13.5663
440.8,0,614.614,-13.2354
440.9,0,614.879,-13.2996
441,0,615.077,-13.268
441.1,0,615.248,-13.4116
441.2,0,615.37,-13.5805
441.3,0,615.428,-13.7809
441.4,0,615.635,-13.5246
441.5,0,615.757,-13.7989
441.6,0,615.815,-13.9978
441.7,0,616.072,-13.9308
441.8,0,616.091,-14.1984
441.9,0,616.171,-13.8313
442,0,616.306,-14.1668
442.1,0,616.266,-13.7861
442.2,0,616.325,-13.593
442.3,0,616.328,-13.3916
442.4,0,616.603,-13.588
442.5,0,616.791,-13.4536
442.6,0,616.785,-13.7744
442.7,0,617.051,-13.7321
442.8,0,617.125,-13.4692
442.9,0,617.07,-13.8509
443,0,617.229,-13.4966
443.1,0,617.468,-13.65
443.2,0,617.465,-13.9116
443.3,0,617.617,-14.0542
443.4,0,617.849,-14.0385
443.5,0,618.034,-14.1169
443.6,0,618.212,-14.2099
443.7,0,618.124,-13.8679
443.8,0,618.314,-13.736
443.9,0,618.282,-13.5149
444,0,618.32,-13.3184
444.1,0,618.466,-13.1647
444.2,0,618.679,-13.3854
444.3,0,618.757,-13.0905
444.4,0,618.74,-12.8761
444.5,0,618.953,-12.7786
444.6,0,618.925,-13.1404
444.7,0,619.206,-13.0856
444.8,0,619.379,-13.1975
444.9,0,619.355,-13.4479
445,0,619.618,-13.4428
445.1,0,619.789,-13.2734
445.2,0,619.979,-13.4316
445.3,0,619.916,-13.0958
445.4,0,620.204,-13.2236
445.5,0,620.216,-12.9358
445.6,0,620.337,-13.2838
445.7,0,620.544,-13.0476
445.8,0,620.609,-12.8393
445.9,0,620.701,-13.1895
446,0,620.793,-12.8362
446.1,0,620.941,-13.1533
446.2,0,621.171,-13.0196
446.3,0,621.292,-12.8345
446.4,0,621.258,-13.2
446.5,0,621.463,-13.3069
446.6,0,621.494,-13.5199
446.7,0,621.492,-13.7243
446.8,0,621.652,-13.8713
446.9,0,621.889,-13.8502
447,0,621.953,-14.0821
447.1,0,621.995,-13.7138
447.2,0,622.262,-13.8363
447.3,0,622.22,-14.1215
447.4,0,622.297,-14.3074
447.5,0,622.282,-13.9132
447.6,0,622.434,-13.7583
447.7,0,622.446,-14.1362
447.8,0,622.722,-13.999
447.9,0,622.923,-14.0159
448,0,622.841,-14.3141
448.1,0,623.071,-14.0287
448.2,0,623.289,-14.1362
448.3,0,623.476,-14.0317
448.4,0,623.454,-14.3525
448.5,0,623.496,-13.963
448.6,0,623.518,-13.7638
448.7,0,623.646,-13.5987
448.8,0,623.674,-13.9771
448.9,0,623.673,-14.1792
449,0,623.959,-14.0173
449.1,0,623.955,-14.3227
449.2,0,624.184,-14.3768
449.3,0,624.397,-14.3494
449.4,0,624.397,-14.0593
449.5,0,624.48,-13.8768
449.6,0,624.627,-13.7334
449.7,0,624.846,-13.9178
449.8,0,625.05,-13.9194
449.9,0,625.223,-14.0332
450,0,625.41,-14.1036
450.1,0,625.541,-13.866
450.2,0,625.64,-14.1771
450.3,0,625.757,-14.3398
450.4,0,625.926,-14.0633
450.5,0,626.088,-13.9447
450.6,0,626.083,-13.7152
450.7,0,626.265,-13.5951
450.8,0,626.49,-13.6068
450.9,0,626.611,-13.4216
451,0,626.781,-13.3142
451.1,0,626.996,-13.3272
451.2,0,627.167,-13.211
451.3,0,627.14,-12.9614
451.4,0,627.375,-13.2147
451.5,0,627.56,-13.0319
451.6,0,627.608,-12.8094
451.7,0,627.836,-13.0206
451.8,0,627.936,-12.7484
451.9,0,628.168,-12.7781
452,0,628.365,-12.7442
452.1,0,628.331,-13.0538
452.2,0,628.397,-13.2432
452.3,0,628.425,-12.8531
452.4,0,628.599,-12.7218
452.5,0,628.595,-13.0922
452.6,0,628.875,-13.0072
452.7,0,629.016,-12.8242
452.8,0,629.135,-13.1076
452.9,0,629.174,-12.7522
453,0,629.386,-13.0164
453.1,0,629.483,-13.2002
453.2,0,629.536,-13.3981
453.3,0,629.767,-13.4377
453.4,0,629.841,-13.1418
453.5,0,629.94,-12.9681
453.6,0,630.034,-12.7917
453.7,0,630.022,-13.1769
453.8,0,630.308,-13.1064
453.9,0,630.475,-13.2351
454,0,630.631,-13.0154
454.1,0,630.76,-13.2869
454.2,0,630.954,-13.3582
454.3,0,631.057,-13.0799
454.4,0,631.287,-13.2171
454.5,0,631.418,-13.0024
454.6,0,631.635,-13.0053
454.7,0,631.685,-12.765
454.8,0,631.646,-12.5522
454.9,0,631.897,-12.492
455,0,631.951,-12.2797
455.1,0,631.999,-12.0834
455.2,0,631.982,-11.8787
455.3,0,632.109,-12.2481
455.4,0,632.335,-12.29
455.5,0,632.32,-12.5366
455.6,0,632.485,-12.2077
455.7,0,632.717,-12.3388
455.8,0,632.705,-12.608
455.9,0,632.775,-12.2289
456,0,633.036,-12.2659
456.1,0,633.194,-12.442
456.2,0,633.347,-12.5716
456.3,0,633.503,-12.697
456.4,0,633.724,-12.6528
456.5,0,633.9,-12.7648
456.6,0,633.843,-13.0234
456.7,0,634.014,-13.1619
456.8,0,634.143,-13.3147
456.9,0,634.09,-12.9375
457,0,634.115,-12.7388
457.1,0,634.189,-13.1264
457.2,0,634.449,-13.1153
457.3,0,634.452,-13.3703
457.4,0,634.618,-13.0517
457.5,0,634.763,-12.9129
457.6,0,634.824,-13.2537
457.7,0,635.01,-12.9713
457.8,0,635.16,-13.2321
457.9,0,635.378,-13.1052
458,0,635.566,-13.0356
